0	-0.4870373139157890829409325
1	-0.4070902601815760135650635
2	-0.8982039258504906920066446
3	-0.5244666746972748150312782
4	-0.3585483042988925617144957
5	-0.3740933562276533286272695
6	0.5229060331074792955519115
7	-0.1027217133964187512074062
8	0.08156544236706443629092433
9	0.1914058381621290272356362
10	0.4228987437155512507658273
11	0.3728903293376786276525081
12	-0.0958049956576099703831062
13	-0.05372935640377181354399028
14	1.32934114623528265575203
15	1.111965377915344221904093
16	0.6524480671664192321657083
17	0.6440204063696520764281672
18	0.3118495093338998769283421
19	0.3279345973431570526734902
20	-0.2111172255842272138526283
21	0.1242355555480792739242446
22	0.315939435824452774514981
23	0.04005777652000445943070162
24	-0.5971605524650891450022527
25	0.07493549557186096610195136
26	0.6818986896962289101509214
27	0.7795991009643561397979283
28	0.3895840642560433053631641
29	0.4365946148100196544383778
30	1.791746066930634873060058
31	1.456069535243565749027539
32	-0.8622033225781667864495716
33	-0.4996806206181645393371582
34	-0.854975176029863170867884
35	-0.3540904611393120848816807
36	-0.3789774295562114980739921
37	-0.2889566043478566936819618
38	-0.4128054765681738458305006
39	-0.2860820071821631449537904
40	-0.5836991810071170405649355
41	-0.3687764599044049962373037
42	-0.02333082653710548404202285
43	-0.08825368608525133162778786
44	-0.1483902873768083718886146
45	0.008095014411820866673252794
46	1.116623696105757401753067
47	0.9763804615957409893667318
48	0.609346912542898855313922
49	0.2338913057316496235671366
50	0.2455338360383528817365573
51	0.1956834377559980575611576
52	-0.178099389027227550386101
53	-0.03067067315612253403100951
54	0.1898565769726497654001918
55	-0.1242933509781496137502899
56	-0.5438757952078618895797035
57	0.07954178167925843312424661
58	0.2996398798146648334572717
59	0.6069583301891962046070716
60	0.479548307868301992851201
61	0.5439289839705454543405949
62	1.726179645190072386995439
63	1.171837676462017974188257
64	-0.6528258529762109851901641
65	-0.8856464442874614206857586
66	-0.9473220675503117860216662
67	-0.5915081853013325341450468
68	-0.5799272454901871487464859
69	-0.5705326774249052101950497
70	-0.3641941258844372808489709
71	-0.5599947142565633306787731
72	-0.8310060862176494866915277
73	-0.4151094507086213747371062
74	-0.2257566798547441799804858
75	-0.1748920173647167120023482
76	-0.2985439402009283371697279
77	-0.04055358953066334759540723
78	0.8388471095703006197297213
79	0.8139394047384216346330277
80	0.2434661150285086228528542
81	0
82	0.07513071155262904254890088
83	-0.01247266731424920283011204
84	0
85	-0.1304174077581817525750552
86	-0.1208292089600158936146812
87	-0.2031631754904852094067991
88	-0.6642201233747037081300846
89	-0.1381231459392670835040207
90	0.2151277501592275265274168
91	0.3940347381118213809791939
92	0.397619256268527565545412
93	0.4825333384864462504815208
94	1.414347750300198214290504
95	1.201767774645353448192964
96	-0.9343070126449068979468393
97	-0.8441466496636476080084321
98	-0.9674683222674244076344507
99	-0.7667264108733443661591878
100	-0.6733759010513562515143349
101	-0.5753300476900196080976002
102	-0.5368485660464406006298077
103	-0.4609796633148223743425831
104	-0.7938630732419169611091547
105	-0.3230236250140682274789583
106	-0.1469856077152844886501981
107	-0.1093130732040860780829306
108	-0.2172020766601402974593782
109	-0.1933492034107608670279177
110	1.019446539966920362019209
111	0.9790686776901554866370248
112	0.6036516499876891650444577
113	0.3216390125386949239150169
114	0
115	0.04551908477435417932355222
116	-0.4073589740696510475004288
117	-0.04682828162913231506703227
118	-0.01962058513286715766277268
119	-0.1825095525019397313393199
120	-0.6111924691885753935238768
121	-0.1292765806533399675082308
122	0.1029525614875768935174705
123	0.4699422431463926019823418
124	0.382708534051281190624394
