831	0	97.4
831	1	95.75
831	2	103
831	3	0
831	4	80.03
831	5	-106.04
831	6	104.75
831	7	102.14
831	8	0
831	9	0
831	10	90.68
831	11	0
831	12	91.99
831	13	0
831	14	0
831	15	0
831	16	98.86
831	17	103.26
831	18	87.7
831	19	82.1
831	20	94.8
831	21	86.8
831	22	0
831	23	0
831	24	49.6
831	25	57.4
831	26	53.8
831	27	0
831	28	0
831	29	0
831	30	0
831	31	0
831	32	64.4
831	33	62.4
831	34	0
831	35	0

